Interpretation_ID	Reference_ID	NarrativePlace_ID	Anchors_To_Entity_ID	Associated_Agent_ID	Narrative_Role	Spatial_Determination	Spatial_Relation_Type	Spatial_Component_Role	Spatial_Component_Of	Spatial_Component_Order	Confidence	Annotator_ID	Annotation_Date	Annotation_Method	Critical_Note
interp_00658	ref_00548	via_appia	gaz_via_appia	narrator	marker	relative									
interp_00659	ref_00549	orto_vigna_due_santi		narrator	marker	indeterminate	near								
interp_00660	ref_00550	edicola_due_santi		narrator	marker	precise	overlaps								
interp_00661	ref_00551	via_appia	gaz_via_appia	narrator	marker	relative									
interp_00662	ref_00552	due_santi	gaz_due_santi	narrator	marker	relative									
interp_00663	ref_00553	edicola_due_santi		narrator	marker	precise	overlaps								
interp_00664	ref_00554	edicola_due_santi		cocullo	marker	approximate	overlaps								
interp_00665	ref_00555	frattocchie	gaz_frattocchie	cocullo	projectedspace	relative									
interp_00666	ref_00556	pozzofondo	gaz_valle_fondo	clelia_farcioni	projectedspace	indeterminate	overlaps				0.5				
interp_00667	ref_00557	pavona	gaz_pavona	camilla_mattonari	projectedspace	relative									
interp_00668	ref_00558	laboratorio_zamira	gaz_due_santi	zamira_pacori	setting	approximate	inside								
interp_00669	ref_00558	laboratorio_zamira	gaz_due_santi	pestalozzi	setting	approximate	inside								
interp_00670	ref_00558	laboratorio_zamira	gaz_due_santi	cocullo	setting	approximate	inside								
interp_00671	ref_00559	santa_maria_novella	gaz_santa_maria_novella	pestalozzi	projectedspace	relative									
interp_00672	ref_00560	torraccio	gaz_torraccio	pestalozzi	projectedspace	relative									
interp_00673	ref_00561	via_merulana	gaz_via_merulana	menegazzi	projectedspace	relative									
interp_00674	ref_00562	via_del_gobbo	gaz_via_del_gobbo	pestalozzi	projectedspace	relative									
interp_00675	ref_00563	laboratorio_zamira	gaz_due_santi	pestalozzi	setting	approximate	inside								
interp_00676	ref_00563	laboratorio_zamira	gaz_due_santi	zamira_pacori	setting	approximate	inside								
interp_00677	ref_00564	due_santi	gaz_due_santi	zamira_pacori	projectedspace	relative									
interp_00678	ref_00565	tenenza_carabinieri_marino	gaz_marino	pestalozzi	projectedspace	relative	inside								
interp_00679	ref_00566	castel_di_leva	gaz_castel_di_leva	camilla_mattonari	projectedspace	approximate									
interp_00680	ref_00567	ponte_divino_amore	gaz_ponte_divino_amore	camilla_mattonari	projectedspace	approximate									
interp_00681	ref_00568	casal_bruciato	gaz_casal_bruciato	camilla_mattonari	projectedspace	approximate									
interp_00682	ref_00569	divino_amore	gaz_divino_amore	camilla_mattonari	projectedspace	approximate									
interp_00683	ref_00570	ponte_divino_amore	gaz_ponte_divino_amore	camilla_mattonari	projectedspace	approximate									
interp_00684	ref_00571	ponte_divino_amore	gaz_ponte_divino_amore	camilla_mattonari	projectedspace	approximate									
interp_00685	ref_00572	ponte_divino_amore	gaz_ponte_divino_amore	lavinia_mattonari	projectedspace	approximate									
interp_00686	ref_00572	ponte_divino_amore	gaz_ponte_divino_amore	pestalozzi	projectedspace	approximate									
interp_00687	ref_00572	ponte_divino_amore	gaz_ponte_divino_amore	cocullo	projectedspace	approximate									
interp_00688	ref_00573	via_appia	gaz_via_appia	lavinia_mattonari				routenode	tragitto_appia_falcognana	1					
interp_00689	ref_00573	via_appia	gaz_via_appia	pestalozzi				routenode	tragitto_appia_falcognana	1					
interp_00690	ref_00573	via_appia	gaz_via_appia	cocullo				routenode	tragitto_appia_falcognana	1					
interp_00691	ref_00574	falcognana	gaz_falcognana	lavinia_mattonari				routenode	tragitto_appia_falcognana	2					
interp_00692	ref_00574	falcognana	gaz_falcognana	pestalozzi				routenode	tragitto_appia_falcognana	2					
interp_00693	ref_00574	falcognana	gaz_falcognana	cocullo				routenode	tragitto_appia_falcognana	2					
interp_00694	ref_00575	tragitto_appia_falcognana		lavinia_mattonari	route	approximate									
interp_00695	ref_00575	tragitto_appia_falcognana		pestalozzi	route	approximate									
interp_00696	ref_00575	tragitto_appia_falcognana		cocullo	route	approximate									
interp_00697	ref_00576	via_della_falcognana	gaz_via_della_falcognana	camilla_mattonari	projectedspace	approximate									
interp_00698	ref_00577	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	lavinia_mattonari	marker	relative	overlaps								
interp_00699	ref_00577	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	cocullo	marker	relative	overlaps								
interp_00700	ref_00577	bivio_falcognana_casal_bruciato	gaz_ponte_divino_amore	cocullo	marker	relative	near								
interp_00701	ref_00577	bivio_falcognana_casal_bruciato	gaz_ferrovia_roma_velletri	cocullo	marker	relative	above								
interp_00702	ref_00578	divino_amore	gaz_divino_amore	narrator	marker	precise									
interp_00703	ref_00579	castel_di_leva	gaz_castel_di_leva	narrator	marker	precise									
interp_00704	ref_00580	ponte_divino_amore	gaz_ponte_divino_amore	narrator	setting	precise									
interp_00705	ref_00581	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	pestalozzi	marker	relative	overlaps								
interp_00706	ref_00582	via_della_falcognana	gaz_via_della_falcognana	narrator	marker	precise									
interp_00707	ref_00583	ponte_divino_amore	gaz_ponte_divino_amore	narrator	marker	precise									
interp_00708	ref_00584	ferrovia_roma_velletri	gaz_ferrovia_roma_velletri	narrator	marker	precise									
interp_00709	ref_00585	casal_bruciato	gaz_casal_bruciato	narrator	marker	precise									
interp_00710	ref_00586	casello_km_20_25	gaz_casal_bruciato	pestalozzi	setting	approximate	near								
interp_00711	ref_00586	casello_km_20_25	gaz_casal_bruciato	cocullo	setting	approximate	near								
interp_00712	ref_00587	passaggio_livello_casal_bruciato		nonna_mattonari	setting	approximate									
interp_00713	ref_00588	frattocchie	gaz_frattocchie	narrator	marker	precise									
interp_00714	ref_00589	casello_km_20_25	gaz_casal_bruciato	narrator	marker	precise	near								
interp_00715	ref_00590	casello_km_20_25	gaz_casal_bruciato	narrator	marker	precise	near								
interp_00716	ref_00591	casello_km_20_25	gaz_casal_bruciato	nonna_mattonari	setting	precise	near								
interp_00717	ref_00592	casello_km_20_25	gaz_casal_bruciato	nonna_mattonari	setting	precise	near								
interp_00718	ref_00592	casello_km_20_25	gaz_casal_bruciato	pestalozzi	setting	precise	near								
interp_00719	ref_00592	casello_km_20_25	gaz_casal_bruciato	cocullo	setting	precise	near								
interp_00720	ref_00593	ciampino	gaz_ciampino	narrator	projectedspace	relative									
interp_00721	ref_00594	ponte_divino_amore	gaz_ponte_divino_amore	narrator	projectedspace	relative									
interp_00722	ref_00595	casello_km_20_25	gaz_casal_bruciato	narrator	setting	approximate	near								
interp_00723	ref_00596	laboratorio_zamira	gaz_due_santi	pestalozzi	projectedspace	relative	inside								
interp_00724	ref_00597	due_santi	gaz_due_santi	pestalozzi	projectedspace	relative									
interp_00725	ref_00597	due_santi	gaz_due_santi	camilla_mattonari	projectedspace	relative									
interp_00726	ref_00598	ciampino	gaz_ciampino	zio_cantoniere	projectedspace	relative									
interp_00727	ref_00599	casello_km_20_25	gaz_casal_bruciato	camilla_mattonari	setting	precise	near								
interp_00728	ref_00599	casello_km_20_25	gaz_casal_bruciato	pestalozzi	setting	precise	near								
interp_00729	ref_00599	casello_km_20_25	gaz_casal_bruciato	cocullo	setting	precise	near								
interp_00730	ref_00600	camera_casello		camilla_mattonari	setting	precise	inside								
interp_00731	ref_00600	camera_casello		pestalozzi	setting	precise	inside								
interp_00732	ref_00600	camera_casello		cocullo	setting	precise	inside								
interp_00733	ref_00601	marino	gaz_marino	pestalozzi	projectedspace	approximate									
interp_00734	ref_00602	tenenza_carabinieri_marino	gaz_marino	pestalozzi	projectedspace	approximate	inside								
interp_00735	ref_00603	marino	gaz_marino	pestalozzi	projectedspace	approximate									
interp_00736	ref_00604	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	pestalozzi	projectedspace	approximate									
interp_00737	ref_00605	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	ingravallo	projectedspace	approximate									
interp_00738	ref_00606	tenenza_carabinieri_marino	gaz_marino	santarella	projectedspace	approximate	inside								
interp_00739	ref_00607	tenenza_carabinieri_marino	gaz_marino	santarella	projectedspace	approximate	inside								
interp_00740	ref_00607	tenenza_carabinieri_marino	gaz_marino	camilla_mattonari	projectedspace	approximate	inside								
interp_00741	ref_00608	via_veneto	gaz_via_veneto	camilla_mattonari	projectedspace	relative									
interp_00742	ref_00609	ciampino	gaz_ciampino	zio_cantoniere	projectedspace	relative									
interp_00743	ref_00610	cecchina	gaz_cecchina	zio_cantoniere	projectedspace	relative									
interp_00744	ref_00611	casello_km_20_25	gaz_casal_bruciato	camilla_mattonari	projectedspace	approximate	near								
interp_00745	ref_00612	tenenza_carabinieri_marino	gaz_marino	camilla_mattonari	projectedspace	approximate	inside								
interp_00746	ref_00612	tenenza_carabinieri_marino	gaz_marino	zio_cantoniere	projectedspace	approximate	inside								
interp_00747	ref_00613	casello_km_20_25	gaz_casal_bruciato	camilla_mattonari	projectedspace	approximate	near								
interp_00748	ref_00613	casello_km_20_25	gaz_casal_bruciato	zio_cantoniere	projectedspace	approximate	near								
interp_00749	ref_00614	casal_bruciato	gaz_casal_bruciato	zio_cantoniere	projectedspace	approximate									
interp_00750	ref_00615	velletri	gaz_velletri	nonna_mattonari	projectedspace	approximate									
interp_00751	ref_00616	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	pestalozzi	setting	approximate	overlaps								
interp_00752	ref_00616	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	cocullo	setting	approximate	overlaps								
interp_00753	ref_00616	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	lavinia_mattonari	setting	approximate	overlaps								
interp_00754	ref_00616	bivio_falcognana_casal_bruciato	gaz_via_della_falcognana	camilla_mattonari	setting	approximate	overlaps								
interp_00755	ref_00617	regina_coeli	gaz_regina_coeli	camilla_mattonari	projectedspace	approximate									
interp_00756	ref_00618	tenenza_carabinieri_marino	gaz_marino	camilla_mattonari	projectedspace	approximate	inside								
interp_00757	ref_00618	tenenza_carabinieri_marino	gaz_marino	lavinia_mattonari	projectedspace	approximate	inside								
interp_00758	ref_00619	frattocchie	gaz_frattocchie	vetturale	projectedspace	relative									
interp_00759	ref_00620	due_santi	gaz_due_santi	vetturale	projectedspace	relative									
interp_00760	ref_00621	casello_km_20_25	gaz_casal_bruciato	enea_retalli	projectedspace	relative	near								
interp_00761	ref_00621	casello_km_20_25	gaz_casal_bruciato	camilla_mattonari	projectedspace	relative	near								
interp_00762	ref_00621	casello_km_20_25	gaz_casal_bruciato	lavinia_mattonari	projectedspace	relative	near								
interp_00763	ref_00622	santa_rita_invitacolo	gaz_santa_rita_invitacolo	clelia_farcioni	projectedspace	relative									
interp_00764	ref_00623	torraccio	gaz_torraccio	santarella	projectedspace	relative									
interp_00765	ref_00624	ponte_divino_amore	gaz_ponte_divino_amore	santarella	projectedspace	relative									
interp_00766	ref_00625	santa_palomba	gaz_santa_palomba	santarella	projectedspace	relative									
interp_00767	ref_00626	santa_rita_invitacolo	gaz_santa_rita_invitacolo	santarella	projectedspace	relative									
interp_00768	ref_00627	torraccio	gaz_torraccio	lavinia_mattonari	projectedspace	relative									
interp_00769	ref_00627	torraccio	gaz_torraccio	enea_retalli	projectedspace	relative									
interp_00770	ref_00628	castelli_romani	gaz_castelli_romani	pestalozzi	projectedspace	relative									
interp_00771	ref_00629	via_appia	gaz_via_appia	pestalozzi	projectedspace	relative									
interp_00772	ref_00629	via_appia	gaz_via_appia	enea_retalli	projectedspace	relative									
interp_00773	ref_00630	via_anziate	gaz_via_anziate	pestalozzi	projectedspace	relative									
interp_00774	ref_00630	via_anziate	gaz_via_anziate	enea_retalli	projectedspace	relative									
interp_00775	ref_00631	casello_km_20_25	gaz_casal_bruciato	enea_retalli	projectedspace	relative	near								
interp_00776	ref_00632	casal_bruciato	gaz_casal_bruciato	enea_retalli	projectedspace	relative									
interp_00777	ref_00633	via_ardeatina	gaz_via_ardeatina	enea_retalli	projectedspace	relative									
interp_00778	ref_00634	ardea	gaz_ardea	enea_retalli	projectedspace	relative									
interp_00779	ref_00635	direttissima_roma_napoli	gaz_direttissima_roma_napoli	enea_retalli	projectedspace	relative									
interp_00780	ref_00636	santa_palomba	gaz_santa_palomba	enea_retalli	projectedspace	relative									
interp_00781	ref_00637	solforata	gaz_solforata	enea_retalli	projectedspace	relative									
interp_00782	ref_00638	pratica_di_mare	gaz_pratica_di_mare	enea_retalli	projectedspace	relative									
interp_00783	ref_00639	anzio	gaz_anzio	enea_retalli	projectedspace	relative									
interp_00784	ref_00640	ostia	gaz_ostia	enea_retalli	projectedspace	relative									
interp_00785	ref_00641	via_anziate	gaz_via_anziate	camilla_mattonari	marker	approximate									
interp_00786	ref_00641	via_anziate	gaz_via_anziate	lavinia_mattonari	marker	approximate									
interp_00787	ref_00641	via_anziate	gaz_via_anziate	pestalozzi	marker	approximate									
interp_00788	ref_00641	via_anziate	gaz_via_anziate	cocullo	marker	approximate									
interp_00789	ref_00642	casello_km_20_25	gaz_casal_bruciato	enea_retalli	projectedspace	relative	near								
interp_00790	ref_00643	casello_km_20_25	gaz_casal_bruciato	enea_retalli	projectedspace	relative	near								
interp_00791	ref_00643	casello_km_20_25	gaz_casal_bruciato	camilla_mattonari	projectedspace	relative	near								
interp_00792	ref_00644	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	ascanio_lanciani	projectedspace	approximate									
interp_00793	ref_00645	torraccio	gaz_torraccio	enea_retalli	projectedspace	approximate									
interp_00794	ref_00646	marino	gaz_marino	santarella				routenode	tragitto_marino_albano_laziale	1					
interp_00795	ref_00647	albano_laziale	gaz_albano_laziale	santarella				routenode	tragitto_marino_albano_laziale	2					
interp_00796	ref_00648	tragitto_marino_albano_laziale		santarella	route	approximate									
interp_00797	ref_00649	pavona	gaz_pavona	enea_retalli	projectedspace	approximate									
interp_00798	ref_00650	palazzo	gaz_palazzo	enea_retalli	projectedspace	approximate									
interp_00799	ref_00651	stazione_carabinieri_castello	gaz_castel_gandolfo	santarella	setting	approximate	inside								
interp_00800	ref_00651	stazione_carabinieri_castello	gaz_castel_gandolfo	militi_castello	setting	approximate	inside								
interp_00801	ref_00652	pavona	gaz_pavona	santarella	projectedspace	approximate									
interp_00802	ref_00652	pavona	gaz_pavona	militi_castello	projectedspace	approximate									
interp_00803	ref_00653	santa_maria_della_neve	gaz_santa_maria_della_neve	narrator	marker	approximate									
interp_00804	ref_00654	santa_maria_maggiore	gaz_santa_maria_maggiore	ines_cionini	projectedspace	approximate									
interp_00805	ref_00654	santa_maria_maggiore	gaz_santa_maria_maggiore	ascanio_lanciani	projectedspace	approximate									
interp_00806	ref_00655	esquilino	gaz_esquilino	gaudenzio	projectedspace	approximate									
interp_00807	ref_00656	via_carlo_alberto	gaz_via_carlo_alberto	gaudenzio	projectedspace	approximate									
interp_00808	ref_00657	piazza_vittorio_emanuele	gaz_piazza_vittorio_emanuele	gaudenzio	projectedspace	approximate									
interp_00809	ref_00657	piazza_vittorio_emanuele	gaz_piazza_vittorio_emanuele	ascanio_lanciani	projectedspace	approximate									
interp_00810	ref_00658	piazza_vittorio_emanuele	gaz_piazza_vittorio_emanuele	gaudenzio	setting	precise									
interp_00811	ref_00659	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	gaudenzio	projectedspace	relative									
interp_00812	ref_00659	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	ascanio_lanciani	projectedspace	relative									
interp_00813	ref_00660	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	gaudenzio	projectedspace	relative									
interp_00814	ref_00660	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	ascanio_lanciani	projectedspace	relative									
interp_00815	ref_00660	santo_stefano_del_cacco_celio_santo_stefano	gaz_santo_stefano_del_cacco_celio_santo_stefano	nonna_lanciani	projectedspace	relative									
interp_00816	ref_00661	grottaferrata	gaz_grottaferrata	ascanio_lanciani	projectedspace	approximate									
interp_00817	ref_00661	grottaferrata	gaz_grottaferrata	nonna_lanciani	projectedspace	approximate									
interp_00818	ref_00662	torraccio	gaz_torraccio	ascanio_lanciani	projectedspace	approximate									
interp_00819	ref_00662	torraccio	gaz_torraccio	nonna_lanciani	projectedspace	approximate									
interp_00820	ref_00663	frattocchie	gaz_frattocchie	ascanio_lanciani	projectedspace	approximate									
interp_00821	ref_00663	frattocchie	gaz_frattocchie	nonna_lanciani	projectedspace	approximate									
interp_00822	ref_00664	porta_latina	gaz_porta_latina	ascanio_lanciani	projectedspace	approximate									
interp_00823	ref_00664	porta_latina	gaz_porta_latina	nonna_lanciani	projectedspace	approximate									
interp_00824	ref_00665	via_popolonia	gaz_via_popolonia	ascanio_lanciani	projectedspace	approximate									
interp_00825	ref_00665	via_popolonia	gaz_via_popolonia	nonna_lanciani	projectedspace	approximate									
interp_00826	ref_00666	via_della_caffarella	gaz_via_della_caffarella	ascanio_lanciani	projectedspace	approximate									
interp_00827	ref_00666	via_della_caffarella	gaz_via_della_caffarella	nonna_lanciani	projectedspace	approximate									
interp_00828	ref_00667	via_mamiani	gaz_via_mamiani	ascanio_lanciani	marker	approximate									
interp_00829	ref_00667	via_mamiani	gaz_via_mamiani	santarella	marker	approximate									
interp_00830	ref_00667	via_mamiani	gaz_via_mamiani	due_militi	marker	approximate									
interp_00831	ref_00668	via_ricasoli	gaz_via_ricasoli	ascanio_lanciani	marker	approximate									
interp_00832	ref_00668	via_ricasoli	gaz_via_ricasoli	santarella	marker	approximate									
interp_00833	ref_00668	via_ricasoli	gaz_via_ricasoli	due_militi	marker	approximate									
interp_00834	ref_00669	santa_maria_della_neve	gaz_santa_maria_della_neve	ingravallo	marker	relative									
interp_00835	ref_00670	benevento	gaz_benevento	ingravallo	projectedspace	relative									
interp_00836	ref_00671	pensione_burgess	gaz_porta_pinciana	pompeo	marker	approximate	adjacentTo								
interp_00837	ref_00672	piazza_vittorio_emanuele	gaz_piazza_vittorio_emanuele	gaudenzio	marker	approximate									
interp_00838	ref_00673	piazza_di_spagna	gaz_piazza_di_spagna	narrator	marker	relative									
interp_00839	ref_00674	via_lanza	gaz_via_lanza	ingravallo	marker	approximate									
interp_00840	ref_00674	via_lanza	gaz_via_lanza	maresciallo_di_pietrantonio	marker	approximate									
interp_00841	ref_00674	via_lanza	gaz_via_lanza	autista_questura	marker	approximate									
interp_00842	ref_00675	largo_brancaccio	gaz_largo_brancaccio	ingravallo				routenode	tragitto_brancaccio_piazza_san_giovanni	1					
interp_00843	ref_00675	largo_brancaccio	gaz_largo_brancaccio	maresciallo_di_pietrantonio				routenode	tragitto_brancaccio_piazza_san_giovanni	1					
interp_00844	ref_00675	largo_brancaccio	gaz_largo_brancaccio	autista_questura				routenode	tragitto_brancaccio_piazza_san_giovanni	1					
interp_00845	ref_00676	via_merulana	gaz_via_merulana	ingravallo				routenode	tragitto_brancaccio_piazza_san_giovanni	2					
interp_00846	ref_00676	via_merulana	gaz_via_merulana	maresciallo_di_pietrantonio				routenode	tragitto_brancaccio_piazza_san_giovanni	2					
interp_00847	ref_00676	via_merulana	gaz_via_merulana	autista_questura				routenode	tragitto_brancaccio_piazza_san_giovanni	2					
interp_00848	ref_00677	piazza_san_giovanni	gaz_piazza_san_giovanni	ingravallo				routenode	tragitto_brancaccio_piazza_san_giovanni	3					
interp_00849	ref_00677	piazza_san_giovanni	gaz_piazza_san_giovanni	maresciallo_di_pietrantonio				routenode	tragitto_brancaccio_piazza_san_giovanni	3					
interp_00850	ref_00677	piazza_san_giovanni	gaz_piazza_san_giovanni	autista_questura				routenode	tragitto_brancaccio_piazza_san_giovanni	3					
interp_00851	ref_00678	tragitto_brancaccio_piazza_san_giovanni		ingravallo	route	precise									
interp_00852	ref_00678	tragitto_brancaccio_piazza_san_giovanni		maresciallo_di_pietrantonio	route	precise									
interp_00853	ref_00678	tragitto_brancaccio_piazza_san_giovanni		autista_questura	route	precise									
interp_00854	ref_00679	santa_maria_maggiore	gaz_santa_maria_maggiore	ingravallo	marker	precise									
interp_00855	ref_00680	viminale	gaz_viminale	narrator	marker	relative									
interp_00856	ref_00681	via_merulana	gaz_via_merulana	ingravallo	setting	precise									
interp_00857	ref_00682	marino	gaz_marino	autista_questura	marker	approximate									
interp_00858	ref_00683	marino	gaz_marino	ingravallo	marker	approximate									
interp_00859	ref_00684	marino	gaz_marino	maresciallo_di_pietrantonio	marker	approximate									
interp_00860	ref_00683	tenenza_carabinieri_marino	gaz_marino	autista_questura	setting	approximate	inside								
interp_00861	ref_00683	tenenza_carabinieri_marino	gaz_marino	ingravallo	setting	approximate	inside								
interp_00862	ref_00683	tenenza_carabinieri_marino	gaz_marino	maresciallo_di_pietrantonio	setting	approximate	inside								
interp_00863	ref_00684	via_massimo_dazeglio	gaz_via_massimo_dazeglio	autista_questura	marker	approximate									
interp_00864	ref_00684	via_massimo_dazeglio	gaz_via_massimo_dazeglio	ingravallo	marker	approximate									
interp_00865	ref_00684	via_massimo_dazeglio	gaz_via_massimo_dazeglio	maresciallo_di_pietrantonio	marker	approximate									
interp_00866	ref_00685	due_santi	gaz_due_santi	pestalozzi	setting	approximate									
interp_00867	ref_00686	tor_di_gheppio	gaz_quarto_di_santa_fumia	assunta	projectedspace	relative	near								
interp_00868	ref_00687	via_massimo_dazeglio	gaz_via_massimo_dazeglio	ingravallo	marker	relative									
interp_00869	ref_00687	via_massimo_dazeglio	gaz_via_massimo_dazeglio	maresciallo_di_pietrantonio	marker	relative									
interp_00870	ref_00687	via_massimo_dazeglio	gaz_via_massimo_dazeglio	autista_questura	marker	relative									
interp_00871	ref_00687	via_massimo_dazeglio	gaz_via_massimo_dazeglio	agente_runzato	marker	relative									
interp_00872	ref_00688	torraccio	gaz_torraccio	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	1					
interp_00873	ref_00688	torraccio	gaz_torraccio	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	1					
interp_00874	ref_00688	torraccio	gaz_torraccio	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	1					
interp_00875	ref_00688	torraccio	gaz_torraccio	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	1					
interp_00876	ref_00689	via_appia	gaz_via_appia	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	2					
interp_00877	ref_00689	via_appia	gaz_via_appia	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	2					
interp_00878	ref_00689	via_appia	gaz_via_appia	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	2					
interp_00879	ref_00689	via_appia	gaz_via_appia	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	2					
interp_00880	ref_00690	due_santi	gaz_due_santi	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	3					
interp_00881	ref_00690	due_santi	gaz_due_santi	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	3					
interp_00882	ref_00690	due_santi	gaz_due_santi	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	3					
interp_00883	ref_00690	due_santi	gaz_due_santi	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	3					
interp_00884	ref_00691	via_della_falcognana	gaz_via_della_falcognana	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	4					
interp_00885	ref_00691	via_della_falcognana	gaz_via_della_falcognana	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	4					
interp_00886	ref_00691	via_della_falcognana	gaz_via_della_falcognana	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	4					
interp_00887	ref_00691	via_della_falcognana	gaz_via_della_falcognana	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	4					
interp_00888	ref_00692	via_anziate	gaz_via_anziate	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	5					
interp_00889	ref_00692	via_anziate	gaz_via_anziate	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	5					
interp_00890	ref_00692	via_anziate	gaz_via_anziate	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	5					
interp_00891	ref_00692	via_anziate	gaz_via_anziate	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	5					
interp_00892	ref_00693	ponte_di_santa_fumia	gaz_quarto_di_santa_fumia	ingravallo			inside	routenode	tragitto_torraccio_ponte_divino_amore	6					
interp_00893	ref_00693	ponte_di_santa_fumia	gaz_quarto_di_santa_fumia	maresciallo_di_pietrantonio			inside	routenode	tragitto_torraccio_ponte_divino_amore	6					
interp_00894	ref_00693	ponte_di_santa_fumia	gaz_quarto_di_santa_fumia	autista_questura			inside	routenode	tragitto_torraccio_ponte_divino_amore	6					
interp_00895	ref_00693	ponte_di_santa_fumia	gaz_quarto_di_santa_fumia	agente_runzato			inside	routenode	tragitto_torraccio_ponte_divino_amore	6					
interp_00896	ref_00694	tor_di_gheppio	gaz_quarto_di_santa_fumia	ingravallo			near	routenode	tragitto_torraccio_ponte_divino_amore	7					
interp_00897	ref_00694	tor_di_gheppio	gaz_quarto_di_santa_fumia	maresciallo_di_pietrantonio			near	routenode	tragitto_torraccio_ponte_divino_amore	7					
interp_00898	ref_00694	tor_di_gheppio	gaz_quarto_di_santa_fumia	autista_questura			near	routenode	tragitto_torraccio_ponte_divino_amore	7					
interp_00899	ref_00694	tor_di_gheppio	gaz_quarto_di_santa_fumia	agente_runzato			near	routenode	tragitto_torraccio_ponte_divino_amore	7					
interp_00900	ref_00695	casal_bruciato	gaz_casal_bruciato	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	8					
interp_00901	ref_00695	casal_bruciato	gaz_casal_bruciato	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	8					
interp_00902	ref_00695	casal_bruciato	gaz_casal_bruciato	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	8					
interp_00903	ref_00695	casal_bruciato	gaz_casal_bruciato	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	8					
interp_00904	ref_00696	ferrovia_roma_velletri	gaz_ferrovia_roma_velletri	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	9					
interp_00905	ref_00696	ferrovia_roma_velletri	gaz_ferrovia_roma_velletri	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	9					
interp_00906	ref_00696	ferrovia_roma_velletri	gaz_ferrovia_roma_velletri	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	9					
interp_00907	ref_00696	ferrovia_roma_velletri	gaz_ferrovia_roma_velletri	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	9					
interp_00908	ref_00697	ponte_divino_amore	gaz_ponte_divino_amore	ingravallo				routenode	tragitto_torraccio_ponte_divino_amore	10					
interp_00909	ref_00697	ponte_divino_amore	gaz_ponte_divino_amore	maresciallo_di_pietrantonio				routenode	tragitto_torraccio_ponte_divino_amore	10					
interp_00910	ref_00697	ponte_divino_amore	gaz_ponte_divino_amore	autista_questura				routenode	tragitto_torraccio_ponte_divino_amore	10					
interp_00911	ref_00697	ponte_divino_amore	gaz_ponte_divino_amore	agente_runzato				routenode	tragitto_torraccio_ponte_divino_amore	10					
interp_00912	ref_00698	tragitto_torraccio_ponte_divino_amore		ingravallo	route	approximate									
interp_00913	ref_00698	tragitto_torraccio_ponte_divino_amore		maresciallo_di_pietrantonio	route	approximate									
interp_00914	ref_00698	tragitto_torraccio_ponte_divino_amore		autista_questura	route	approximate									
interp_00915	ref_00698	tragitto_torraccio_ponte_divino_amore		agente_runzato	route	approximate									
